z_position,V_barrier,V_self_trapping,V_effective,psi_squared_density
5.235235235235235,0.04246498852376533,-6.691099709602513e-06,0.04245829742405573,4.4607331397350087e-07
5.255255255255255,0.04218719830440107,-6.02410142344927e-06,0.04218117420297762,4.0160676156328465e-07
5.275275275275275,0.04191017541952442,-5.421419117062668e-06,0.04190475400040736,3.614279411375112e-07
5.295295295295295,0.04163392866356861,-4.877077139854002e-06,0.04162905158642875,3.251384759902668e-07
5.315315315315315,0.04135846671497569,-4.385632140788417e-06,0.041354081082834906,2.923754760525611e-07
5.335335335335335,0.04108379813609435,-3.9421279077248404e-06,0.04107985600818662,2.62808527181656e-07
5.355355355355355,0.04080993137309294,-3.542053822638028e-06,0.0408063893192703,2.3613692150920187e-07
5.375375375375375,0.040536874755887575,-3.1813066631771964e-06,0.040533693449224396,2.1208711087847975e-07
5.395395395395395,0.040264636498085184,-2.8561554993174268e-06,0.040261780342585866,1.904103666211618e-07
5.415415415415415,0.03999322469694151,-2.563209451075253e-06,0.039990661487490434,1.708806300716835e-07
5.435435435435435,0.03972264733333387,-2.2993880894394007e-06,0.03972034794524443,1.5329253929596005e-07
5.455455455455455,0.03945291227174866,-2.0618942778621012e-06,0.03945085037747079,1.3745961852414008e-07
5.475475475475475,0.039184027260283465,-1.8481892659134874e-06,0.03918217907101755,1.2321261772756583e-07
5.495495495495495,0.038915999930663664,-1.6559698600692628e-06,0.038914343960803593,1.1039799067128418e-07
5.515515515515515,0.03864883779827349,-1.4831475091254603e-06,0.03864735465076436,9.887650060836402e-08
5.535535535535535,0.038382548262201305,-1.327829153457737e-06,0.03838122043304785,8.852194356384913e-08
5.555555555555555,0.03811713860529925,-1.1882996983095265e-06,0.03811595030560094,7.921997988730176e-08
5.575575575575575,0.037852615994256794,-1.063005981543921e-06,0.03785155298827525,7.08670654362614e-08
5.595595595595595,0.03758898747968841,-9.505421158686275e-07,0.037588036937572546,6.336947439124183e-08
5.615615615615615,0.03732625999623509,-8.496360944792313e-07,0.03732541036014061,5.664240629861542e-08
5.635635635635635,0.03706444036267964,-7.591375574001187e-07,0.03706368122512224,5.0609170493341246e-08
5.655655655655655,0.036803535282075604,-6.780066235693798e-07,0.03680285727545204,4.5200441571291985e-08
5.675675675675675,0.03654355134188974,-6.053037009474936e-07,0.03654294603818879,4.035358006316624e-08
5.6956956956956954,0.03628449501415794,-5.401801936611929e-07,0.03628395483396428,3.60120129107462e-08
5.7157157157157155,0.03602637265565446,-4.818700314541948e-07,0.03602589078562301,3.2124668763612985e-08
5.7357357357357355,0.035769190508074304,-4.2968195253427806e-07,0.03576876082612177,2.8645463502285205e-08
5.7557557557557555,0.03551295469822867,-3.829924763091246e-07,0.03551257170575236,2.553283175394164e-08
5.7757757757757755,0.03525767123825339,-3.4123950751743804e-07,0.03525732999874587,2.2749300501162535e-08
5.7957957957957955,0.03500334602583018,-3.0391651791200387e-07,0.03500304210931227,2.026110119413359e-08
5.8158158158158155,0.034749984844420545,-2.705672559610316e-07,0.034749714277164584,1.8037817064068772e-08
5.8358358358358355,0.03449759336351228,-2.407809390255789e-07,0.034497352582573255,1.605206260170526e-08
5.8558558558558556,0.03424617713887842,-2.1418788616508828e-07,0.034245962950992255,1.4279192411005885e-08
5.875875875875876,0.033995741612848476,-1.9045555314002925e-07,0.033995551157295335,1.269703687600195e-08
5.895895895895896,0.033746292114591916,-1.6928493433896268e-07,0.033746122829657575,1.1285662289264179e-08
5.915915915915916,0.03349783386041361,-1.504072992748018e-07,0.03349768345311434,1.0027153284986786e-08
5.935935935935936,0.03325037195406128,-1.3358123398817075e-07,0.03325023837282729,8.905415599211384e-09
5.955955955955956,0.033003911387044664,-1.1858996018028763e-07,0.033003792797084486,7.905997345352509e-09
5.975975975975976,0.03275845703896637,-1.0523890718834142e-07,0.032758351800059184,7.015927145889427e-09
5.995995995995996,0.03251401367786425,-9.335351402676579e-08,0.03251392032435022,6.223567601784386e-09
6.016016016016017,0.03227058596056515,-8.277724066100843e-08,0.03227050318332449,5.518482710733895e-09
6.0360360360360374,0.03202817843304991,-7.336976946853712e-08,0.032028105063280445,4.8913179645691414e-09
6.0560560560560575,0.031786795530829394,-6.500537948620412e-08,0.031786730525449905,4.333691965746941e-09
6.0760760760760775,0.03154644157933156,-5.757147755440374e-08,0.031546384007854006,3.838098503626916e-09
6.0960960960960975,0.03130712079429941,-5.0967271856512496e-08,0.03130706982702756,3.3978181237674996e-09
6.1161161161161175,0.031068837282199436,-4.510257462627389e-08,0.03106879217962481,3.006838308418259e-09
6.1361361361361375,0.030831595040640786,-3.9896721964638565e-08,0.03083155514391882,2.6597814643092375e-09
6.1561561561561575,0.030595397958804782,-3.527759977918058e-08,0.030595362681205003,2.3518399852787055e-09
6.1761761761761775,0.030360249817884596,-3.118076584106669e-08,0.030360218637118755,2.0787177227377794e-09
6.1961961961961975,0.03012615429153516,-2.7548658853653278e-08,0.030126126742876305,1.8365772569102185e-09
6.216216216216218,0.029893114946332983,-2.4329886249579072e-08,0.029893090616446735,1.6219924166386049e-09
6.236236236236238,0.029661135242245798,-2.147858318576781e-08,0.02966111376366261,1.431905545717854e-09
6.256256256256258,0.029430218533111882,-1.8953835893626697e-08,0.02943019957927599,1.263589059575113e-09
6.276276276276278,0.029200368067128876,-1.6719163170114667e-08,0.029200351347965708,1.1146108780076444e-09
6.296296296296298,0.02897158698735207,-1.4742050369071785e-08,0.0289715722453017,9.82803357938119e-10
