time,z_barrier_pos,E_total,norm
17.6,-9.999801028674794,0.37823130161715457,1.0000000000018936
17.8,-9.999767116703216,0.35139420722667514,1.000000000001918
18.0,-9.999733085655084,0.3267865431295209,1.0000000000019413
18.2,-9.99969921841703,0.30826536931882054,1.0000000000019682
18.400000000000002,-9.999665799002939,0.29945460994024475,1.0000000000019929
18.6,-9.999633110356063,0.2965713582661532,1.0000000000020177
18.8,-9.999601430871095,0.3015464241015774,1.0000000000020437
19.0,-9.999571032108962,0.31720500011735875,1.0000000000020697
19.2,-9.999542175265047,0.33715305260625833,1.0000000000020959
19.400000000000002,-9.999515107364733,0.36011548984179403,1.0000000000021207
19.6,-9.999490061931446,0.39025408653587795,1.0000000000021436
19.8,-9.999467254256368,0.41676470818240435,1.0000000000021678
20.0,-9.999446878714942,0.4400107910287746,1.00000000000219
20.2,-9.999429111726242,0.4613227291811998,1.0000000000022102
20.400000000000002,-9.999414106981376,0.4759266052448512,1.0000000000022322
20.6,-9.999401993975276,0.4799333146643577,1.0000000000022558
20.8,-9.999392881025742,0.4796324456451899,1.0000000000022775
21.0,-9.99938685146835,0.471738458391535,1.0000000000023035
21.2,-9.999383961213148,0.45315715417812324,1.0000000000023275
21.400000000000002,-9.999384242904219,0.4305203026289943,1.000000000002349
21.6,-9.999387706190165,0.40566786985371484,1.0000000000023732
21.8,-9.999394331919857,0.37596095827464704,1.0000000000023983
22.0,-9.99940407827775,0.346743937704534,1.0000000000024214
22.2,-9.999416877512939,0.32127305230065484,1.0000000000024452
22.400000000000002,-9.999432638952644,0.30008309818124973,1.00000000000247
22.6,-9.999451246021986,0.2830015891184293,1.0000000000024942
22.8,-9.999472559896565,0.27492827205642256,1.000000000002515
23.0,-9.999496419077222,0.2752734028180797,1.0000000000025402
23.2,-9.999522639434163,0.2820754687622567,1.0000000000025648
23.400000000000002,-9.999551015115447,0.29688835375913536,1.000000000002587
23.6,-9.999581325022927,0.3189442062149949,1.0000000000026092
23.8,-9.999613328370026,0.34350100454405036,1.0000000000026346
24.0,-9.99964676993092,0.3714584387447878,1.0000000000026605
24.2,-9.999681382695657,0.4011695878471193,1.0000000000026834
24.400000000000002,-9.99971689022802,0.4268010705680688,1.0000000000027087
